key,value,ci_lo,ci_hi,unit,source_csv,row_filter,value_column,ci_lo_column,ci_hi_column,note
retention_curves__cifar100__m4_proto__aggregate__leak_auc__6__raw,0.681064434196777,0.6761605472213414,0.6860730302906889,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_auc__6__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__0__raw,0.057633891587206186,0.051352535845206985,0.06616781886437365,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__1__raw,0.057633891587206186,0.051352535845206985,0.06616781886437365,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__1__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__2__raw,0.057633891587206186,0.051352535845206985,0.06616781886437365,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__2__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__3__raw,0.057633891587206186,0.051352535845206985,0.06616781886437365,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__3__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__4__raw,0.057633891587206186,0.051352535845206985,0.06616781886437365,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__4__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__5__raw,0.057633891587206186,0.051352535845206985,0.06616781886437365,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__5__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__6__raw,0.057633891587206186,0.051352535845206985,0.06616781886437365,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__aggregate__leak_tpr1__6__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__acc__0__raw,0.8686999999999999,0.8472362499999998,0.8890562499999998,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__1__raw,0.8454499999999999,0.8258987499999997,0.8625012499999998,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__1__norm,0.9960201644998675,0.9889164762480841,1.0041056770854397,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__2__raw,0.8242499999999999,0.8022000000000002,0.84170125,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__2__norm,0.9802640978019063,0.9672571195055538,0.9907929824351027,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__3__raw,0.81005,0.7862962500000001,0.8282999999999999,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__3__norm,0.968706538884305,0.9498904340675239,0.9841320031937723,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__4__raw,0.7977000000000001,0.7759974999999998,0.8168000000000001,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__4__norm,0.9574099288877745,0.9388608382086635,0.9744423974692136,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__5__raw,0.7873499999999999,0.7659975,0.8034012499999998,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__5__norm,0.9474569385686396,0.9324588478271921,0.9605712748630293,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__6__raw,0.77645,0.7563487500000001,0.79260125,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__acc__6__norm,0.9361501238656985,0.9199255336347217,0.9509935101710071,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__full__leak_auc__0__raw,0.8826480942983708,0.8731303797435811,0.8923753323934291,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__1__raw,0.8826480942983708,0.8731303797435811,0.8923753323934291,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__1__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__2__raw,0.8826480942983708,0.8731303797435811,0.8923753323934291,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__2__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__3__raw,0.8826480942983708,0.8731303797435811,0.8923753323934291,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__3__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__4__raw,0.8826480942983708,0.8731303797435811,0.8923753323934291,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__4__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__5__raw,0.8826480942983708,0.8731303797435811,0.8923753323934291,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__5__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__6__raw,0.8826480942983708,0.8731303797435811,0.8923753323934291,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_auc__6__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__0__raw,0.3434382945433209,0.31391409951634075,0.37400427277649656,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__1__raw,0.3434382945433209,0.31391409951634075,0.37400427277649656,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__1__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__2__raw,0.3434382945433209,0.31391409951634075,0.37400427277649656,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__2__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__3__raw,0.3434382945433209,0.31391409951634075,0.37400427277649656,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__3__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__4__raw,0.3434382945433209,0.31391409951634075,0.37400427277649656,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__4__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__5__raw,0.3434382945433209,0.31391409951634075,0.37400427277649656,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__5__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__6__raw,0.3434382945433209,0.31391409951634075,0.37400427277649656,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__full__leak_tpr1__6__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__cifar100__m4_proto__global__acc__0__raw,0.8686999999999999,0.8472362499999998,0.8890562499999998,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__global__acc__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__global__acc__1__raw,0.8454499999999999,0.8258987499999997,0.8625012499999998,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__global__acc__1__norm,0.9960201644998675,0.9889164762480841,1.0041056770854397,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__global__acc__2__raw,0.8242499999999999,0.8022000000000002,0.84170125,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__global__acc__2__norm,0.9802640978019063,0.9672571195055538,0.9907929824351027,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__global__acc__3__raw,0.81005,0.7862962500000001,0.8282999999999999,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__global__acc__3__norm,0.968706538884305,0.9498904340675239,0.9841320031937723,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__global__acc__4__raw,0.7977000000000001,0.7759974999999998,0.8168000000000001,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m4_proto__global__acc__4__norm,0.9574099288877745,0.9388608382086635,0.9744423974692136,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
