dataset,method,family,attack,fpr,tpr,seed
imagenet_r,m3_fot,F1,A1_LiRA,0.007401959996915644,0.07148422282820413,0
imagenet_r,m3_fot,F1,A1_LiRA,0.007752597488629464,0.07372419166342034,0
imagenet_r,m3_fot,F1,A1_LiRA,0.008119844993184008,0.07440592130892092,0
imagenet_r,m3_fot,F1,A1_LiRA,0.008504489341802677,0.07654850019477989,0
imagenet_r,m3_fot,F1,A1_LiRA,0.00890735463861044,0.07854499415660304,0
imagenet_r,m3_fot,F1,A1_LiRA,0.009329304026284686,0.08166147253603429,0
imagenet_r,m3_fot,F1,A1_LiRA,0.009771241535346501,0.08409622126996494,0
imagenet_r,m3_fot,F1,A1_LiRA,0.010234114021054527,0.08672574990261005,0
imagenet_r,m3_fot,F1,A1_LiRA,0.010718913192051276,0.08935527853525516,0
imagenet_r,m3_fot,F1,A1_LiRA,0.011226677735108135,0.09140046747175691,0
imagenet_r,m3_fot,F1,A1_LiRA,0.01175849554052157,0.09432216595247371,0
imagenet_r,m3_fot,F1,A1_LiRA,0.012315506032928261,0.09748733930658356,0
imagenet_r,m3_fot,F1,A1_LiRA,0.01289890261253308,0.09933774834437085,0
imagenet_r,m3_fot,F1,A1_LiRA,0.013509935211980266,0.10191858200233736,0
imagenet_r,m3_fot,F1,A1_LiRA,0.01414991297434576,0.10464550058433969,0
imagenet_r,m3_fot,F1,A1_LiRA,0.014820207057988586,0.10742111414102065,0
imagenet_r,m3_fot,F1,A1_LiRA,0.01552225357427048,0.1105862874951305,0
imagenet_r,m3_fot,F1,A1_LiRA,0.016257556664437952,0.11321581612777562,0
imagenet_r,m3_fot,F1,A1_LiRA,0.017027691722258997,0.11691663420335022,0
imagenet_r,m3_fot,F1,A1_LiRA,0.017834308769319095,0.1194487728866381,0
imagenet_r,m3_fot,F1,A1_LiRA,0.01867913599020783,0.121347876899104,0
imagenet_r,m3_fot,F1,A1_LiRA,0.01956398343517065,0.12290611608881963,0
imagenet_r,m3_fot,F1,A1_LiRA,0.020490746898158482,0.12665562913907286,0
imagenet_r,m3_fot,F1,A1_LiRA,0.021461411978584036,0.1290416828983249,0
imagenet_r,m3_fot,F1,A1_LiRA,0.02247805833548725,0.13118426178418388,0
imagenet_r,m3_fot,F1,A1_LiRA,0.02354286414322418,0.13551811453058044,0
imagenet_r,m3_fot,F1,A1_LiRA,0.024658110758226038,0.14077717179587065,0
imagenet_r,m3_fot,F1,A1_LiRA,0.025826187606826773,0.14467276977015972,0
imagenet_r,m3_fot,F1,A1_LiRA,0.027049597304631343,0.14822750292169848,0
imagenet_r,m3_fot,F1,A1_LiRA,0.02833096101839324,0.1515874561745228,0
imagenet_r,m3_fot,F1,A1_LiRA,0.029673024081888696,0.15499610440202571,0
imagenet_r,m3_fot,F1,A1_LiRA,0.03107866187782014,0.15962212699649397,0
imagenet_r,m3_fot,F1,A1_LiRA,0.0325508859983506,0.16249513050253214,0
imagenet_r,m3_fot,F1,A1_LiRA,0.03409285069746811,0.16634203350214258,0
imagenet_r,m3_fot,F1,A1_LiRA,0.03570785964900463,0.1715523957927542,0
imagenet_r,m3_fot,F1,A1_LiRA,0.03739937302478798,0.17617841838722245,0
imagenet_r,m3_fot,F1,A1_LiRA,0.039171014908092605,0.18075574600701208,0
imagenet_r,m3_fot,F1,A1_LiRA,0.04102658105827194,0.18630697312037398,0
imagenet_r,m3_fot,F1,A1_LiRA,0.04297004704320839,0.19161472536034282,0
imagenet_r,m3_fot,F1,A1_LiRA,0.04500557675700498,0.1974581223217764,0
imagenet_r,m3_fot,F1,A1_LiRA,0.047137531341167244,0.20140241527074407,0
imagenet_r,m3_fot,F1,A1_LiRA,0.049370478528390035,0.2078788469029996,0
imagenet_r,m3_fot,F1,A1_LiRA,0.05170920242896761,0.21211530970003895,0
imagenet_r,m3_fot,F1,A1_LiRA,0.054158713780794704,0.21776392676275808,0
imagenet_r,m3_fot,F1,A1_LiRA,0.05672426068491978,0.22501947798987146,0
imagenet_r,m3_fot,F1,A1_LiRA,0.05941133984965034,0.23061940007791196,0
imagenet_r,m3_fot,F1,A1_LiRA,0.06222570836730231,0.23763147643163227,0
imagenet_r,m3_fot,F1,A1_LiRA,0.06517339604882427,0.24381573821581612,0
imagenet_r,m3_fot,F1,A1_LiRA,0.06826071834272386,0.24844176081028438,0
imagenet_r,m3_fot,F1,A1_LiRA,0.07149428986597577,0.25457732761978963,0
imagenet_r,m3_fot,F1,A1_LiRA,0.07488103857590023,0.2600798597584729,0
imagenet_r,m3_fot,F1,A1_LiRA,0.07842822061337681,0.2676762758083366,0
imagenet_r,m3_fot,F1,A1_LiRA,0.0821434358491943,0.2751266069341644,0
imagenet_r,m3_fot,F1,A1_LiRA,0.086034644166845,0.2815543435917413,0
imagenet_r,m3_fot,F1,A1_LiRA,0.09011018251665019,0.2907089988313206,0
imagenet_r,m3_fot,F1,A1_LiRA,0.09437878277775381,0.2975749902610051,0
imagenet_r,m3_fot,F1,A1_LiRA,0.09884959046625587,0.30502532138683286,0
imagenet_r,m3_fot,F1,A1_LiRA,0.10353218432956626,0.31379041682898323,0
imagenet_r,m3_fot,F1,A1_LiRA,0.1084365968689611,0.3202668484612388,0
imagenet_r,m3_fot,F1,A1_LiRA,0.11357333583431052,0.32864238410596025,0
imagenet_r,m3_fot,F1,A1_LiRA,0.11895340673703195,0.3365796649785742,0
imagenet_r,m3_fot,F1,A1_LiRA,0.12458833642950082,0.34422477600311646,0
imagenet_r,m3_fot,F1,A1_LiRA,0.1304901978014403,0.35269770159719516,0
imagenet_r,m3_fot,F1,A1_LiRA,0.13667163564620075,0.3635566809505259,0
imagenet_r,m3_fot,F1,A1_LiRA,0.14314589375234785,0.3737339306583561,0
imagenet_r,m3_fot,F1,A1_LiRA,0.14992684327860456,0.38449552006232957,0
imagenet_r,m3_fot,F1,A1_LiRA,0.15702901247293774,0.3954518893650175,0
imagenet_r,m3_fot,F1,A1_LiRA,0.16446761779946645,0.40548305414881186,0
imagenet_r,m3_fot,F1,A1_LiRA,0.17225859653987874,0.41424814959096223,0
imagenet_r,m3_fot,F1,A1_LiRA,0.18041864093920718,0.4253019088430074,0
imagenet_r,m3_fot,F1,A1_LiRA,0.18896523396912096,0.43596610829762367,0
imagenet_r,m3_fot,F1,A1_LiRA,0.19791668678535573,0.44580249318270354,0
imagenet_r,m3_fot,F1,A1_LiRA,0.2072921779595372,0.457830151928321,0
imagenet_r,m3_fot,F1,A1_LiRA,0.21711179456945054,0.47058823529411764,0
imagenet_r,m3_fot,F1,A1_LiRA,0.22739657523579276,0.4854888975457733,0
imagenet_r,m3_fot,F1,A1_LiRA,0.23816855519761582,0.4968348266458901,0
imagenet_r,m3_fot,F1,A1_LiRA,0.24945081352303167,0.5104207245812232,0
imagenet_r,m3_fot,F1,A1_LiRA,0.2612675225563329,0.5262952863264511,0
imagenet_r,m3_fot,F1,A1_LiRA,0.27364399970746717,0.5378359953252825,0
imagenet_r,m3_fot,F1,A1_LiRA,0.286606761694825,0.5533209972730814,0
imagenet_r,m3_fot,F1,A1_LiRA,0.3001835813575589,0.5703155434359174,0
imagenet_r,m3_fot,F1,A1_LiRA,0.31440354715915003,0.5870179197506817,0
imagenet_r,m3_fot,F1,A1_LiRA,0.3292971255097151,0.6029411764705882,0
imagenet_r,m3_fot,F1,A1_LiRA,0.34489622604057596,0.6210557070510323,0
imagenet_r,m3_fot,F1,A1_LiRA,0.36123426997094304,0.6380015582391897,0
imagenet_r,m3_fot,F1,A1_LiRA,0.3783462617131929,0.6539248149590963,0
imagenet_r,m3_fot,F1,A1_LiRA,0.3962688638701478,0.6707732761978964,0
imagenet_r,m3_fot,F1,A1_LiRA,0.41504047578504766,0.6875243474873393,0
imagenet_r,m3_fot,F1,A1_LiRA,0.43470131581250265,0.7055414881184262,0
imagenet_r,m3_fot,F1,A1_LiRA,0.4552935074866948,0.72331515387612,0
imagenet_r,m3_fot,F1,A1_LiRA,0.47686116977144694,0.7400662251655629,0
imagenet_r,m3_fot,F1,A1_LiRA,0.499450511585514,0.7585216205687573,0
imagenet_r,m3_fot,F1,A1_LiRA,0.5231099308056264,0.7780970003895598,0
imagenet_r,m3_fot,F1,A1_LiRA,0.5478901179593945,0.7996688741721855,0
imagenet_r,m3_fot,F1,A1_LiRA,0.5738441648302393,0.8188059992208804,0
imagenet_r,m3_fot,F1,A1_LiRA,0.6010276782070382,0.8364335800545384,0
imagenet_r,m3_fot,F1,A1_LiRA,0.6294988990221888,0.8552298402804831,0
imagenet_r,m3_fot,F1,A1_LiRA,0.6593188271333549,0.8730522010128555,0
imagenet_r,m3_fot,F1,A1_LiRA,0.6905513520162331,0.8937475652512661,0
imagenet_r,m3_fot,F1,A1_LiRA,0.7232633896483533,0.9144429294896766,0
imagenet_r,m3_fot,F1,A1_LiRA,0.7575250258771913,0.9315348656018699,0
imagenet_r,m3_fot,F1,A1_LiRA,0.7934096665797492,0.9491137514608492,0
imagenet_r,m3_fot,F1,A1_LiRA,0.8309941949353395,0.9631379041682898,0
imagenet_r,m3_fot,F1,A1_LiRA,0.8703591361485166,0.9765777171795871,0
imagenet_r,m3_fot,F1,A1_LiRA,0.9115888299750827,0.9873880015582391,0
imagenet_r,m3_fot,F1,A1_LiRA,0.9547716114208056,0.9962504869497468,0
imagenet_r,m3_fot,F1,A1_LiRA,1.0,1.0,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0,0.3943296396126585,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0001,0.4558750124787861,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00010473708979594497,0.4558750124787861,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00010969857978923841,0.4558750124787861,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00011489510001873086,0.4558750124787861,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00012033778407775893,0.4558750124787861,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00012603829296797275,0.4558750124787861,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0001320088400831418,0.4558750124787861,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00013826221737646565,0.4558750124787861,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0001448118227674533,0.4558750124787861,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00015167168884709225,0.46286313267445345,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00015885651294280528,0.46286313267445345,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0001663816886076129,0.46286313267445345,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00017426333860096508,0.46286313267445345,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00018251834943190426,0.46286313267445345,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00019116440753857018,0.46286313267445345,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00020022003718155845,0.4635120295497654,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00020970464013232327,0.4635120295497654,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0002196385372416547,0.4635120295497654,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0002300430119772917,0.4635120295497654,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00024094035602395243,0.4635120295497654,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0002523539170434766,0.47868623340321453,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00026430814869741055,0.47868623340321453,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00027682866303920667,0.47868623340321453,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0002899422853882875,0.47868623340321453,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0003036771118035457,0.47943496056703605,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0003180625692794119,0.47943496056703605,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00033312947879346737,0.47943496056703605,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0003489101213406774,0.47943496056703605,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00036543830709572547,0.48457622042527704,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0003827494478516311,0.48457622042527704,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0004008806328898465,0.49575721273834483,0
imagenet_r,m4_proto,F2,A1_LiRA,0.000419870708444391,0.49575721273834483,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00043976036093027214,0.49575721273834483,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00046059220411451035,0.4998502545672357,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00048241087041653687,0.4998502545672357,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0005052631065335679,0.5061395627433364,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0005291978735958442,0.5061395627433364,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0005542664520663107,0.5096835379854248,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0005805225516094895,0.5096835379854248,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0006080224261649427,0.5167714884696016,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0006368249944718586,0.5167714884696016,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0006669919663030121,0.5277528202056504,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0006985879746785249,0.5307477288609365,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0007316807143427193,0.5307477288609365,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0007663410868007462,0.5351402615553559,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0008026433522257174,0.5359389038634321,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0008406652885618325,0.5359389038634321,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0008804883581643465,0.536188479584706,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0009221978823334322,0.5425776180493161,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0009658832241158709,0.5462214235799141,0
imagenet_r,m4_proto,F2,A1_LiRA,0.001011637979766207,0.551811919736448,0
imagenet_r,m4_proto,F2,A1_LiRA,0.001059560179277616,0.5582509733453129,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0011097524964120721,0.5695317959468903,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0011623224686798518,0.5695317959468903,0
imagenet_r,m4_proto,F2,A1_LiRA,0.001217382727739662,0.5758211041229909,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0012750512407130128,0.5765199161425576,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0013354515629298987,0.5776679644604172,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0013987131026472386,0.5842567635020465,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0014649713983072847,0.5854048118199061,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0015343684089300133,0.5855046421084157,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0016070528182616384,0.5890486173505042,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0016831803533309566,0.5921433562942997,0
imagenet_r,m4_proto,F2,A1_LiRA,0.001762914118095948,0.5996805430767695,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0018464249428955426,0.6026754517320555,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0019338917504552321,0.6044224817809724,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0020255019392306666,0.6052211240890486,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00212145178491063,0.6058201058201058,0
imagenet_r,m4_proto,F2,A1_LiRA,0.002221946860939524,0.6067684935609464,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0023272024789604074,0.6076669661575322,0
imagenet_r,m4_proto,F2,A1_LiRA,0.002437444150122222,0.610062893081761,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0025529080682395165,0.6155535589497854,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0026738416158399465,0.6160027952480782,0
imagenet_r,m4_proto,F2,A1_LiRA,0.002800503894183631,0.6194968553459119,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0029331662783900424,0.6224418488569432,0
imagenet_r,m4_proto,F2,A1_LiRA,0.003072112998861759,0.6248876909254267,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0032176417502507355,0.6275331935709294,0
imagenet_r,m4_proto,F2,A1_LiRA,0.003370064329271928,0.6292802236198463,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00352970730273065,0.6397124887690926,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0036969127071950283,0.6438055305979834,0
imagenet_r,m4_proto,F2,A1_LiRA,0.003872038781812557,0.6453029849256264,0
imagenet_r,m4_proto,F2,A1_LiRA,0.004055460735840828,0.6477987421383647,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0042475715525368985,0.6505939902166318,0
imagenet_r,m4_proto,F2,A1_LiRA,0.004448782831127585,0.6529400019966057,0
imagenet_r,m4_proto,F2,A1_LiRA,0.004659525668664682,0.6584306678646301,0
imagenet_r,m4_proto,F2,A1_LiRA,0.004880251583654433,0.6606768493560946,0
imagenet_r,m4_proto,F2,A1_LiRA,0.005111433483440166,0.6687631027253669,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0053535666774107244,0.6720575022461814,0
imagenet_r,m4_proto,F2,A1_LiRA,0.005607169938205458,0.6749525806129579,0
imagenet_r,m4_proto,F2,A1_LiRA,0.005872786613189483,0.6796945193171609,0
imagenet_r,m4_proto,F2,A1_LiRA,0.006150985788580504,0.6835879005690326,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00644236350872137,0.6868323849455925,0
imagenet_r,m4_proto,F2,A1_LiRA,0.006747544053110693,0.6883298392732355,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0070671812739274914,0.6909753419187381,0
imagenet_r,m4_proto,F2,A1_LiRA,0.007401959996915644,0.6931216931216931,0
imagenet_r,m4_proto,F2,A1_LiRA,0.007752597488629464,0.6968653289408007,0
imagenet_r,m4_proto,F2,A1_LiRA,0.008119844993184008,0.7033542976939203,0
imagenet_r,m4_proto,F2,A1_LiRA,0.008504489341802677,0.7065488669262254,0
imagenet_r,m4_proto,F2,A1_LiRA,0.00890735463861044,0.7100928421683139,0
imagenet_r,m4_proto,F2,A1_LiRA,0.009329304026284686,0.7133872416891285,0
imagenet_r,m4_proto,F2,A1_LiRA,0.009771241535346501,0.7145352900069881,0
imagenet_r,m4_proto,F2,A1_LiRA,0.010234114021054527,0.7176799440950384,0
imagenet_r,m4_proto,F2,A1_LiRA,0.010718913192051276,0.7230707796745532,0
imagenet_r,m4_proto,F2,A1_LiRA,0.011226677735108135,0.72911051212938,0
imagenet_r,m4_proto,F2,A1_LiRA,0.01175849554052157,0.7323549965059399,0
imagenet_r,m4_proto,F2,A1_LiRA,0.012315506032928261,0.7374463412199261,0
imagenet_r,m4_proto,F2,A1_LiRA,0.01289890261253308,0.7415892981930717,0
imagenet_r,m4_proto,F2,A1_LiRA,0.013509935211980266,0.7440850554058102,0
imagenet_r,m4_proto,F2,A1_LiRA,0.01414991297434576,0.7491264849755416,0
imagenet_r,m4_proto,F2,A1_LiRA,0.014820207057988586,0.7541179994010183,0
imagenet_r,m4_proto,F2,A1_LiRA,0.01552225357427048,0.7588100229609663,0
imagenet_r,m4_proto,F2,A1_LiRA,0.016257556664437952,0.762952979934112,0
imagenet_r,m4_proto,F2,A1_LiRA,0.017027691722258997,0.7663472097434362,0
imagenet_r,m4_proto,F2,A1_LiRA,0.017834308769319095,0.7705899970050913,0
imagenet_r,m4_proto,F2,A1_LiRA,0.01867913599020783,0.7766796446041729,0
imagenet_r,m4_proto,F2,A1_LiRA,0.01956398343517065,0.7829689527802736,0
imagenet_r,m4_proto,F2,A1_LiRA,0.020490746898158482,0.7867625037436358,0
imagenet_r,m4_proto,F2,A1_LiRA,0.021461411978584036,0.7915044424478387,0
imagenet_r,m4_proto,F2,A1_LiRA,0.02247805833548725,0.7947489268243986,0
imagenet_r,m4_proto,F2,A1_LiRA,0.02354286414322418,0.800439253269442,0
imagenet_r,m4_proto,F2,A1_LiRA,0.024658110758226038,0.8043825496655685,0
imagenet_r,m4_proto,F2,A1_LiRA,0.025826187606826773,0.8076769491863831,0
imagenet_r,m4_proto,F2,A1_LiRA,0.027049597304631343,0.8108216032744334,0
imagenet_r,m4_proto,F2,A1_LiRA,0.02833096101839324,0.8157132874114006,0
imagenet_r,m4_proto,F2,A1_LiRA,0.029673024081888696,0.8186582809224319,0
imagenet_r,m4_proto,F2,A1_LiRA,0.03107866187782014,0.8230508136168514,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0325508859983506,0.827393431167016,0
imagenet_r,m4_proto,F2,A1_LiRA,0.03409285069746811,0.8318358790056903,0
imagenet_r,m4_proto,F2,A1_LiRA,0.03570785964900463,0.8357791754018169,0
imagenet_r,m4_proto,F2,A1_LiRA,0.03739937302478798,0.8389238294898672,0
imagenet_r,m4_proto,F2,A1_LiRA,0.039171014908092605,0.8423679744434461,0
imagenet_r,m4_proto,F2,A1_LiRA,0.04102658105827194,0.8457622042527703,0
imagenet_r,m4_proto,F2,A1_LiRA,0.04297004704320839,0.8492063492063492,0
imagenet_r,m4_proto,F2,A1_LiRA,0.04500557675700498,0.854397524208845,0
imagenet_r,m4_proto,F2,A1_LiRA,0.047137531341167244,0.8579914145951881,0
imagenet_r,m4_proto,F2,A1_LiRA,0.049370478528390035,0.8615353898372766,0
imagenet_r,m4_proto,F2,A1_LiRA,0.05170920242896761,0.8649795347908555,0
imagenet_r,m4_proto,F2,A1_LiRA,0.054158713780794704,0.8699211340720775,0
imagenet_r,m4_proto,F2,A1_LiRA,0.05672426068491978,0.8741639213337327,0
imagenet_r,m4_proto,F2,A1_LiRA,0.05941133984965034,0.878157132874114,0
imagenet_r,m4_proto,F2,A1_LiRA,0.06222570836730231,0.8819506838374763,0
imagenet_r,m4_proto,F2,A1_LiRA,0.06517339604882427,0.8862933013876411,0
imagenet_r,m4_proto,F2,A1_LiRA,0.06826071834272386,0.8916841369671559,0
imagenet_r,m4_proto,F2,A1_LiRA,0.07149428986597577,0.8964260756713587,0
imagenet_r,m4_proto,F2,A1_LiRA,0.07488103857590023,0.9002695417789758,0
imagenet_r,m4_proto,F2,A1_LiRA,0.07842822061337681,0.9042627533193571,0
imagenet_r,m4_proto,F2,A1_LiRA,0.0821434358491943,0.9066087650993311,0
imagenet_r,m4_proto,F2,A1_LiRA,0.086034644166845,0.9111011280822602,0
imagenet_r,m4_proto,F2,A1_LiRA,0.09011018251665019,0.9155435759209344,0
imagenet_r,m4_proto,F2,A1_LiRA,0.09437878277775381,0.9192872117400419,0
imagenet_r,m4_proto,F2,A1_LiRA,0.09884959046625587,0.9240790655884995,0
imagenet_r,m4_proto,F2,A1_LiRA,0.10353218432956626,0.9278726165518618,0
imagenet_r,m4_proto,F2,A1_LiRA,0.1084365968689611,0.9309174403514027,0
imagenet_r,m4_proto,F2,A1_LiRA,0.11357333583431052,0.9349605670360387,0
imagenet_r,m4_proto,F2,A1_LiRA,0.11895340673703195,0.938754117999401,0
imagenet_r,m4_proto,F2,A1_LiRA,0.12458833642950082,0.9425476689627633,0
imagenet_r,m4_proto,F2,A1_LiRA,0.1304901978014403,0.9467904562244185,0
imagenet_r,m4_proto,F2,A1_LiRA,0.13667163564620075,0.9512329040630927,0
imagenet_r,m4_proto,F2,A1_LiRA,0.14314589375234785,0.9544773884396526,0
imagenet_r,m4_proto,F2,A1_LiRA,0.14992684327860456,0.9584206848357791,0
imagenet_r,m4_proto,F2,A1_LiRA,0.15702901247293774,0.9614155934910652,0
imagenet_r,m4_proto,F2,A1_LiRA,0.16446761779946645,0.9649595687331537,0
imagenet_r,m4_proto,F2,A1_LiRA,0.17225859653987874,0.9675052410901468,0
imagenet_r,m4_proto,F2,A1_LiRA,0.18041864093920718,0.9701008285913947,0
imagenet_r,m4_proto,F2,A1_LiRA,0.18896523396912096,0.9724468403713686,0
imagenet_r,m4_proto,F2,A1_LiRA,0.19791668678535573,0.9742437855645403,0
imagenet_r,m4_proto,F2,A1_LiRA,0.2072921779595372,0.9765897973445143,0
imagenet_r,m4_proto,F2,A1_LiRA,0.21711179456945054,0.9786862334032146,0
imagenet_r,m4_proto,F2,A1_LiRA,0.22739657523579276,0.9808325846061695,0
imagenet_r,m4_proto,F2,A1_LiRA,0.23816855519761582,0.9826794449435959,0
imagenet_r,m4_proto,F2,A1_LiRA,0.24945081352303167,0.9845263052810223,0
imagenet_r,m4_proto,F2,A1_LiRA,0.2612675225563329,0.9862234201856843,0
imagenet_r,m4_proto,F2,A1_LiRA,0.27364399970746717,0.988220025955875,0
imagenet_r,m4_proto,F2,A1_LiRA,0.286606761694825,0.9895677348507537,0
imagenet_r,m4_proto,F2,A1_LiRA,0.3001835813575589,0.9905660377358491,0
imagenet_r,m4_proto,F2,A1_LiRA,0.31440354715915003,0.9921633223520016,0
imagenet_r,m4_proto,F2,A1_LiRA,0.3292971255097151,0.9933113706698612,0
imagenet_r,m4_proto,F2,A1_LiRA,0.34489622604057596,0.9940600978336828,0
imagenet_r,m4_proto,F2,A1_LiRA,0.36123426997094304,0.9951083158630328,0
imagenet_r,m4_proto,F2,A1_LiRA,0.3783462617131929,0.9960067884596187,0
imagenet_r,m4_proto,F2,A1_LiRA,0.3962688638701478,0.9965059399021663,0
imagenet_r,m4_proto,F2,A1_LiRA,0.41504047578504766,0.9970050913447139,0
imagenet_r,m4_proto,F2,A1_LiRA,0.43470131581250265,0.9975042427872617,0
imagenet_r,m4_proto,F2,A1_LiRA,0.4552935074866948,0.9979035639412998,0
imagenet_r,m4_proto,F2,A1_LiRA,0.47686116977144694,0.9983028850953379,0
imagenet_r,m4_proto,F2,A1_LiRA,0.499450511585514,0.9987022062493761,0
imagenet_r,m4_proto,F2,A1_LiRA,0.5231099308056264,0.9988519516821404,0
imagenet_r,m4_proto,F2,A1_LiRA,0.5478901179593945,0.9991015274034142,0
imagenet_r,m4_proto,F2,A1_LiRA,0.5738441648302393,0.9992512728361785,0
imagenet_r,m4_proto,F2,A1_LiRA,0.6010276782070382,0.9995507637017071,0
imagenet_r,m4_proto,F2,A1_LiRA,0.6294988990221888,0.9997005091344714,0
imagenet_r,m4_proto,F2,A1_LiRA,0.6593188271333549,0.999800339422981,0
imagenet_r,m4_proto,F2,A1_LiRA,0.6905513520162331,0.9998502545672358,0
imagenet_r,m4_proto,F2,A1_LiRA,0.7232633896483533,0.9998502545672358,0
imagenet_r,m4_proto,F2,A1_LiRA,0.7575250258771913,0.9998502545672358,0
imagenet_r,m4_proto,F2,A1_LiRA,0.7934096665797492,0.9999500848557452,0
imagenet_r,m4_proto,F2,A1_LiRA,0.8309941949353395,0.9999500848557452,0
imagenet_r,m4_proto,F2,A1_LiRA,0.8703591361485166,1.0,0
imagenet_r,m4_proto,F2,A1_LiRA,0.9115888299750827,1.0,0
imagenet_r,m4_proto,F2,A1_LiRA,0.9547716114208056,1.0,0
imagenet_r,m4_proto,F2,A1_LiRA,1.0,1.0,0
imagenet_r,m5_hybrid_replay,F1,A1_LiRA,0.0,0.007072135785007072,0
imagenet_r,m5_hybrid_replay,F1,A1_LiRA,0.0001,0.013120031214944155,0
imagenet_r,m5_hybrid_replay,F1,A1_LiRA,0.00010473708979594497,0.013120031214944155,0
imagenet_r,m5_hybrid_replay,F1,A1_LiRA,0.00010969857978923841,0.013120031214944155,0
imagenet_r,m5_hybrid_replay,F1,A1_LiRA,0.00011489510001873086,0.013120031214944155,0
imagenet_r,m5_hybrid_replay,F1,A1_LiRA,0.00012033778407775893,0.013120031214944155,0
imagenet_r,m5_hybrid_replay,F1,A1_LiRA,0.00012603829296797275,0.013120031214944155,0
imagenet_r,m5_hybrid_replay,F1,A1_LiRA,0.0001320088400831418,0.013120031214944155,0
